Date,Exact_Date,HomeTeam,AwayTeam,Full time result,H,D,A,H.Implied.P,D.Implied.P,A.Implied.P,H.Adjusted.P,D.Adjusted.P,A.Adjusted.P,H.criterion,D.criterion,A.criterion,Max,Match,Index,Logic,Count,Accuracy,True.Draw,Select.Draw,Match?,Draw Accuracy
969,08.03.2017,Manchester City,Stoke,D,1.22,6.82,13.27,0.819672131,0.146627566,0.07535795,0.788530926,0.141056852,0.072494931,0.473001518,0.015112109,-0.064431812,0.473001518,1,H,FALSE,,,TRUE,FALSE,FALSE,
968,06.03.2017,West Ham,Chelsea,A,5.95,4.12,1.6,0.168067227,0.242718447,0.625,0.161681971,0.233497022,0.601254831,-0.113720346,0.04745261,0.126568539,0.126568539,3,A,TRUE,,,FALSE,FALSE,FALSE,
967,05.03.2017,Sunderland,Manchester City,A,10.61,6.2,1.27,0.094250707,0.161290323,0.787401575,0.090669909,0.155162537,0.757486401,-0.077159301,0.01889843,0.405490396,0.405490396,3,A,TRUE,,,FALSE,FALSE,FALSE,
967,05.03.2017,Tottenham,Everton,H,1.61,4.14,5.75,0.621118012,0.241545894,0.173913043,0.597520329,0.232369017,0.167305692,0.121143266,0.046950905,-0.115719759,0.121143266,1,H,TRUE,,,FALSE,FALSE,FALSE,
966,04.03.2017,Leicester,Hull City,H,1.83,3.58,4.71,0.546448087,0.279329609,0.212314225,0.525687284,0.268717243,0.204247926,0.028073535,0.064448316,-0.125584745,0.064448316,2,D,FALSE,,,FALSE,TRUE,FALSE,
966,04.03.2017,Liverpool,Arsenal,H,1.99,3.57,3.91,0.502512563,0.280112045,0.255754476,0.48342097,0.269469952,0.246037783,-0.016662342,0.064839687,-0.129903948,0.064839687,2,D,FALSE,,,FALSE,TRUE,FALSE,
966,04.03.2017,Manchester United,Bournemouth,D,1.24,6.45,12.82,0.806451613,0.15503876,0.07800312,0.775812685,0.149148485,0.075039605,0.44485917,0.017233522,-0.066296474,0.44485917,1,H,FALSE,,,TRUE,FALSE,FALSE,
966,04.03.2017,Stoke,Middlesbrough,H,1.98,3.26,4.39,0.505050505,0.306748466,0.227790433,0.48586249,0.295094396,0.219136157,-0.014280313,0.078865683,-0.127956193,0.078865683,2,D,FALSE,,,FALSE,TRUE,FALSE,
966,04.03.2017,Swansea,Burnley,H,1.98,3.35,4.22,0.505050505,0.298507463,0.236966825,0.48586249,0.287166487,0.227963917,-0.014280313,0.074380363,-0.128927054,0.074380363,2,D,FALSE,,,FALSE,TRUE,FALSE,
966,04.03.2017,Watford,Southampton,A,3.87,3.39,2.05,0.258397933,0.294985251,0.487804878,0.248580809,0.283778091,0.469272063,-0.129932399,0.072503192,-0.029978475,0.072503192,2,D,FALSE,,,FALSE,TRUE,FALSE,
966,04.03.2017,West Brom,Crystal Palace,A,2.27,3.22,3.48,0.440528634,0.310559006,0.287356322,0.423791951,0.298760165,0.276439003,-0.067143655,0.080983818,-0.128483332,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
965,27.02.2017,Leicester,Liverpool,H,5.5,3.98,1.65,0.181818182,0.251256281,0.606060606,0.174910496,0.241710485,0.583034988,-0.118214365,0.051185481,0.10064847,0.10064847,3,A,FALSE,,,FALSE,FALSE,FALSE,
964,26.02.2017,Tottenham,Stoke,H,1.38,5.05,8.48,0.724637681,0.198019802,0.117924528,0.697107051,0.19049658,0.113444308,0.285662392,0.030198873,-0.091168795,0.285662392,1,H,TRUE,,,FALSE,FALSE,FALSE,
963,25.02.2017,Chelsea,Swansea,H,1.27,5.96,12.37,0.787401575,0.167785235,0.080840744,0.757486401,0.161410693,0.07776942,0.405490396,0.020707789,-0.068266868,0.405490396,1,H,TRUE,,,FALSE,FALSE,FALSE,
963,25.02.2017,Crystal Palace,Middlesbrough,H,2.09,3.18,4.06,0.4784689,0.314465409,0.246305419,0.46029078,0.302518154,0.236947717,-0.037999254,0.08318424,-0.129582406,0.08318424,2,D,FALSE,,,FALSE,TRUE,FALSE,
963,25.02.2017,Everton,Sunderland,H,1.41,4.86,7.99,0.709219858,0.205761317,0.125156446,0.682274986,0.197943977,0.120401468,0.258546079,0.032911874,-0.095018406,0.258546079,1,H,TRUE,,,FALSE,FALSE,FALSE,
963,25.02.2017,Hull City,Burnley,D,2.14,3.24,3.79,0.46728972,0.308641975,0.263852243,0.449536322,0.296915966,0.253827897,-0.047162316,0.079914721,-0.129906123,0.079914721,2,D,TRUE,,,TRUE,TRUE,TRUE,
963,25.02.2017,Watford,West Ham,D,2.74,3.19,2.78,0.364963504,0.313479624,0.35971223,0.351097712,0.301569821,0.346045946,-0.108687802,0.082626192,-0.110758312,0.082626192,2,D,TRUE,,,TRUE,TRUE,TRUE,
963,25.02.2017,West Brom,Bournemouth,H,2.15,3.28,3.73,0.465116279,0.304878049,0.268096515,0.447445456,0.29329504,0.25791092,-0.048887948,0.07783621,-0.129806477,0.07783621,2,D,FALSE,,,FALSE,TRUE,FALSE,
962,13.02.2017,Bournemouth,Manchester City,A,7.34,5.08,1.42,0.136239782,0.196850394,0.704225352,0.131063723,0.1893716,0.677470232,-0.100527596,0.029799081,0.249958074,0.249958074,3,A,TRUE,,,FALSE,FALSE,FALSE,
961,12.02.2017,Burnley,Chelsea,D,7.91,4.4,1.46,0.12642225,0.227272727,0.684931507,0.121619182,0.21863812,0.658909404,-0.095671509,0.041055875,0.217684115,0.217684115,3,A,FALSE,,,TRUE,FALSE,FALSE,
961,12.02.2017,Swansea,Leicester,H,2.47,3.29,3.04,0.4048583,0.303951368,0.328947368,0.389476814,0.292403565,0.316449911,-0.089492459,0.077328661,-0.120756637,0.077328661,2,D,FALSE,,,FALSE,TRUE,FALSE,
960,11.02.2017,Arsenal,Hull City,H,1.29,5.77,10.64,0.775193798,0.173310225,0.093984962,0.745742426,0.166725776,0.09041426,0.38099601,0.022310833,-0.076989801,0.38099601,1,H,TRUE,,,FALSE,FALSE,FALSE,
960,11.02.2017,Liverpool,Tottenham,H,2.22,3.37,3.42,0.45045045,0.296735905,0.292397661,0.433336815,0.285462234,0.28128881,-0.060056923,0.073433224,-0.127901281,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
960,11.02.2017,Manchester United,Watford,H,1.25,6.16,12.39,0.8,0.162337662,0.08071025,0.769606184,0.156170086,0.077643885,0.431369894,0.01918471,-0.068176936,0.431369894,1,H,TRUE,,,FALSE,FALSE,FALSE,
960,11.02.2017,Middlesbrough,Everton,D,3.73,3.31,2.13,0.268096515,0.302114804,0.469483568,0.25791092,0.290636776,0.451646822,-0.129806477,0.076327645,-0.045402046,0.076327645,2,D,TRUE,,,TRUE,TRUE,TRUE,
960,11.02.2017,Stoke,Crystal Palace,H,2.17,3.26,3.69,0.460829493,0.306748466,0.27100271,0.443321534,0.295094396,0.260706702,-0.052238217,0.078865683,-0.129698265,0.078865683,2,D,FALSE,,,FALSE,TRUE,FALSE,
960,11.02.2017,Sunderland,Southampton,A,3.78,3.51,2.04,0.264550265,0.284900285,0.490196078,0.254499399,0.274076276,0.471572417,-0.129894498,0.067260401,-0.02787018,0.067260401,2,D,FALSE,,,FALSE,TRUE,FALSE,
960,11.02.2017,West Ham,West Brom,D,2.25,3.25,3.48,0.444444444,0.307692308,0.287356322,0.427558991,0.296002378,0.276439003,-0.064392008,0.079387726,-0.128483332,0.079387726,2,D,TRUE,,,TRUE,TRUE,TRUE,
959,05.02.2017,Leicester,Manchester United,A,5.18,3.78,1.72,0.193050193,0.264550265,0.581395349,0.185715778,0.254499399,0.55930682,-0.121345259,0.057277018,0.068961418,0.068961418,3,A,TRUE,,,FALSE,FALSE,FALSE,
959,05.02.2017,Manchester City,Swansea,H,1.21,7.13,13.37,0.826446281,0.140252454,0.074794316,0.795047711,0.134923945,0.07195271,0.487682166,0.013594905,-0.064031008,0.487682166,1,H,TRUE,,,FALSE,FALSE,FALSE,
958,04.02.2017,Chelsea,Arsenal,H,2.05,3.33,3.97,0.487804878,0.3003003,0.251889169,0.469272063,0.28889121,0.242319327,-0.029978475,0.075345027,-0.129813941,0.075345027,2,D,FALSE,,,FALSE,TRUE,FALSE,
958,04.02.2017,Crystal Palace,Sunderland,A,1.7,3.77,5.37,0.588235294,0.265251989,0.186219739,0.5658869,0.255174464,0.179144829,0.077514,0.057608009,-0.119499133,0.077514,1,H,FALSE,,,FALSE,FALSE,FALSE,
958,04.02.2017,Everton,Bournemouth,H,1.71,3.86,5.11,0.584795322,0.259067358,0.195694716,0.56257762,0.2492248,0.18825983,0.073190199,0.054723453,-0.122011808,0.073190199,1,H,TRUE,,,FALSE,FALSE,FALSE,
958,04.02.2017,Hull City,Liverpool,H,6.67,4.37,1.51,0.149925037,0.228832952,0.662251656,0.144229045,0.220139069,0.637091212,-0.106677948,0.04168119,0.181577764,0.181577764,3,A,FALSE,,,FALSE,FALSE,FALSE,
958,04.02.2017,Southampton,West Ham,A,1.77,3.76,4.77,0.564971751,0.265957447,0.209643606,0.543507192,0.25585312,0.201678769,0.049160669,0.057941715,-0.125082277,0.057941715,2,D,FALSE,,,FALSE,TRUE,FALSE,
958,04.02.2017,Tottenham,Middlesbrough,H,1.28,5.78,11.67,0.78125,0.173010381,0.085689803,0.751568539,0.166437324,0.082434253,0.393075842,0.022222328,-0.071562253,0.393075842,1,H,TRUE,,,FALSE,FALSE,FALSE,
958,04.02.2017,Watford,Burnley,H,2.1,3.23,3.9,0.476190476,0.309597523,0.256410256,0.458098919,0.29783521,0.246668649,-0.039905791,0.080446731,-0.129913513,0.080446731,2,D,FALSE,,,FALSE,TRUE,FALSE,
958,04.02.2017,West Brom,Stoke,H,2.38,3.19,3.27,0.420168067,0.313479624,0.305810398,0.404204929,0.301569821,0.294191966,-0.08050006,0.082626192,-0.125876473,0.082626192,2,D,FALSE,,,FALSE,TRUE,FALSE,
957,01.02.2017,Manchester United,Hull City,D,1.19,7.2,16.22,0.840336134,0.138888889,0.061652281,0.808409857,0.133612185,0.059309971,0.518335894,0.013280544,-0.054339091,0.518335894,1,H,FALSE,,,TRUE,FALSE,FALSE,
957,01.02.2017,Stoke,Everton,D,3.05,3.29,2.47,0.327868852,0.303951368,0.4048583,0.31541237,0.292403565,0.389476814,-0.121041069,0.077328661,-0.089492459,0.077328661,2,D,TRUE,,,TRUE,TRUE,TRUE,
957,01.02.2017,West Ham,Manchester City,A,5.64,4.46,1.57,0.177304965,0.224215247,0.636942675,0.170568746,0.2156968,0.612743777,-0.116819593,0.039844065,0.143622646,0.143622646,3,A,TRUE,,,FALSE,FALSE,FALSE,
956,31.01.2017,Arsenal,Watford,A,1.22,6.79,13.61,0.819672131,0.147275405,0.073475386,0.788530926,0.141680078,0.070683889,0.473001518,0.015270664,-0.063088334,0.473001518,1,H,FALSE,,,FALSE,FALSE,FALSE,
956,31.01.2017,Bournemouth,Crystal Palace,A,2.13,3.34,3.7,0.469483568,0.299401198,0.27027027,0.451646822,0.288026266,0.260002089,-0.045402046,0.074860478,-0.1297286,0.074860478,2,D,FALSE,,,FALSE,TRUE,FALSE,
956,31.01.2017,Burnley,Leicester,H,2.9,3.2,2.63,0.344827586,0.3125,0.380228137,0.331726803,0.300627416,0.365782407,-0.11605048,0.082073483,-0.102066611,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
956,31.01.2017,Liverpool,Chelsea,D,2.55,3.18,3.04,0.392156863,0.314465409,0.328947368,0.377257933,0.302518154,0.316449911,-0.096268288,0.08318424,-0.120756637,0.08318424,2,D,TRUE,,,TRUE,TRUE,TRUE,
956,31.01.2017,Middlesbrough,West Brom,D,2.69,3,3.02,0.371747212,0.333333333,0.331125828,0.357623691,0.320669243,0.318545606,-0.105855992,0.094225658,-0.120168473,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
956,31.01.2017,Sunderland,Tottenham,D,8.67,5.46,1.35,0.115340254,0.183150183,0.740740741,0.110958216,0.176191892,0.712598318,-0.089744356,0.025311286,0.314960472,0.314960472,3,A,FALSE,,,TRUE,FALSE,FALSE,
956,31.01.2017,Swansea,Southampton,H,3.19,3.34,2.34,0.313479624,0.299401198,0.427350427,0.301569821,0.288026266,0.411114414,-0.124407636,0.074860478,-0.075970586,0.074860478,2,D,FALSE,,,FALSE,TRUE,FALSE,
955,22.01.2017,Arsenal,Burnley,H,1.2,7.03,15.25,0.833333333,0.142247511,0.06557377,0.801673108,0.136843205,0.063082474,0.502788514,0.014061299,-0.057300659,0.502788514,1,H,TRUE,,,FALSE,FALSE,FALSE,
955,22.01.2017,Chelsea,Hull City,H,1.17,7.73,17.59,0.854700855,0.129366106,0.056850483,0.822228829,0.124451194,0.054690604,0.550818511,0.011184854,-0.050632109,0.550818511,1,H,TRUE,,,FALSE,FALSE,FALSE,
955,22.01.2017,Southampton,Leicester,H,1.81,3.52,4.97,0.552486188,0.284090909,0.201207243,0.531495983,0.273297651,0.193562924,0.034802192,0.066848119,-0.123314719,0.066848119,2,D,FALSE,,,FALSE,TRUE,FALSE,
954,21.01.2017,Bournemouth,Watford,D,1.88,3.57,4.39,0.531914894,0.280112045,0.227790433,0.511706239,0.269469952,0.219136157,0.012453446,0.064839687,-0.127956193,0.064839687,2,D,TRUE,,,TRUE,TRUE,TRUE,
954,21.01.2017,Crystal Palace,Everton,A,3.05,3.31,2.45,0.327868852,0.302114804,0.408163265,0.31541237,0.290636776,0.392656216,-0.121041069,0.076327645,-0.087627579,0.076327645,2,D,FALSE,,,FALSE,TRUE,FALSE,
954,21.01.2017,Liverpool,Swansea,A,1.24,6.42,12.72,0.806451613,0.15576324,0.078616352,0.775812685,0.149845441,0.075629539,0.44485917,0.017422612,-0.066724915,0.44485917,1,H,FALSE,,,FALSE,FALSE,FALSE,
954,21.01.2017,Manchester City,Tottenham,D,2.13,3.48,3.57,0.469483568,0.287356322,0.280112045,0.451646822,0.276439003,0.269469952,-0.045402046,0.068519176,-0.129148486,0.068519176,2,D,TRUE,,,TRUE,TRUE,TRUE,
954,21.01.2017,Middlesbrough,West Ham,A,2.51,3.13,3.13,0.398406375,0.319488818,0.319488818,0.383270012,0.307350712,0.307350712,-0.093011943,0.08605701,-0.123098586,0.08605701,2,D,FALSE,,,FALSE,TRUE,FALSE,
954,21.01.2017,Stoke,Manchester United,D,5.9,4.07,1.61,0.169491525,0.245700246,0.621118012,0.163052158,0.236365536,0.597520329,-0.114219608,0.04874036,0.121143266,0.121143266,3,A,FALSE,,,TRUE,FALSE,FALSE,
954,21.01.2017,West Brom,Sunderland,H,1.67,3.86,5.55,0.598802395,0.259067358,0.18018018,0.576052533,0.2492248,0.173334726,0.091080878,0.054723453,-0.117717216,0.091080878,1,H,TRUE,,,FALSE,FALSE,FALSE,
953,15.01.2017,Everton,Manchester City,H,4.57,3.8,1.8,0.218818381,0.263157895,0.555555556,0.210504974,0.253159929,0.534448739,-0.126693666,0.056623068,0.038276376,0.056623068,2,D,FALSE,,,FALSE,TRUE,FALSE,
953,15.01.2017,Manchester United,Liverpool,D,2,3.38,4.13,0.5,0.295857988,0.242130751,0.481003865,0.284617672,0.232931654,-0.018996135,0.072966095,-0.129330918,0.072966095,2,D,TRUE,,,TRUE,TRUE,TRUE,
952,14.01.2017,Burnley,Southampton,H,4.26,3.39,1.98,0.234741784,0.294985251,0.505050505,0.225823411,0.283778091,0.48586249,-0.128721403,0.072503192,-0.014280313,0.072503192,2,D,FALSE,,,FALSE,TRUE,FALSE,
952,14.01.2017,Hull City,Bournemouth,H,3.02,3.37,2.43,0.331125828,0.296735905,0.411522634,0.318545606,0.285462234,0.395887955,-0.120168473,0.073433224,-0.085688926,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
952,14.01.2017,Leicester,Chelsea,A,4.85,3.6,1.81,0.206185567,0.277777778,0.552486188,0.198352109,0.267224369,0.531495983,-0.124390883,0.063675583,0.034802192,0.063675583,2,D,FALSE,,,FALSE,TRUE,FALSE,
952,14.01.2017,Sunderland,Stoke,A,3.36,3.42,2.22,0.297619048,0.292397661,0.45045045,0.286311824,0.28128881,0.433336815,-0.127195343,0.071139339,-0.060056923,0.071139339,2,D,FALSE,,,FALSE,TRUE,FALSE,
952,14.01.2017,Swansea,Arsenal,A,6.69,4.65,1.49,0.149476831,0.215053763,0.67114094,0.143797867,0.206883383,0.645642772,-0.106487932,0.036320669,0.195493653,0.195493653,3,A,TRUE,,,FALSE,FALSE,FALSE,
952,14.01.2017,Tottenham,West Brom,H,1.34,5.08,10.51,0.746268657,0.196850394,0.095147479,0.717916216,0.1893716,0.09153261,0.325248084,0.029799081,-0.077729285,0.325248084,1,H,TRUE,,,FALSE,FALSE,FALSE,
952,14.01.2017,Watford,Middlesbrough,D,2.38,3.11,3.4,0.420168067,0.321543408,0.294117647,0.404204929,0.309327244,0.28294345,-0.08050006,0.087245972,-0.127680324,0.087245972,2,D,TRUE,,,TRUE,TRUE,TRUE,
952,14.01.2017,West Ham,Crystal Palace,H,2.4,3.28,3.16,0.416666667,0.304878049,0.316455696,0.400836554,0.29329504,0.304432826,-0.082636205,0.07783621,-0.123776692,0.07783621,2,D,FALSE,,,FALSE,TRUE,FALSE,
951,04.01.2017,Tottenham,Chelsea,H,2.69,3.08,2.93,0.371747212,0.324675325,0.341296928,0.357623691,0.312340172,0.328330283,-0.105855992,0.089073994,-0.117180694,0.089073994,2,D,FALSE,,,FALSE,TRUE,FALSE,
950,03.01.2017,Bournemouth,Arsenal,D,5.1,4.08,1.67,0.196078431,0.245098039,0.598802395,0.188628967,0.235786208,0.576052533,-0.122106288,0.048478906,0.091080878,0.091080878,3,A,FALSE,,,TRUE,FALSE,FALSE,
950,03.01.2017,Crystal Palace,Swansea,A,1.84,3.64,4.48,0.543478261,0.274725275,0.223214286,0.522830288,0.264287838,0.214733868,0.02481553,0.062169112,-0.127350952,0.062169112,2,D,FALSE,,,FALSE,TRUE,FALSE,
950,03.01.2017,Stoke,Watford,H,1.82,3.56,4.8,0.549450549,0.280898876,0.208333333,0.528575676,0.27022689,0.200418277,0.031401841,0.065234444,-0.124825718,0.065234444,2,D,FALSE,,,FALSE,TRUE,FALSE,
949,02.01.2017,Everton,Southampton,H,2.38,3.22,3.23,0.420168067,0.310559006,0.309597523,0.404204929,0.298760165,0.29783521,-0.08050006,0.080983818,-0.125179436,0.080983818,2,D,FALSE,,,FALSE,TRUE,FALSE,
949,02.01.2017,Manchester City,Burnley,H,1.19,7.29,16.32,0.840336134,0.137174211,0.06127451,0.808409857,0.131962652,0.058946552,0.518335894,0.012890313,-0.054050668,0.518335894,1,H,TRUE,,,FALSE,FALSE,FALSE,
949,02.01.2017,Middlesbrough,Leicester,D,2.69,3.07,2.93,0.371747212,0.325732899,0.341296928,0.357623691,0.313357567,0.328330283,-0.105855992,0.089695536,-0.117180694,0.089695536,2,D,TRUE,,,TRUE,TRUE,TRUE,
949,02.01.2017,Sunderland,Liverpool,D,9.68,5.87,1.31,0.103305785,0.170357751,0.763358779,0.099380964,0.163885474,0.734357046,-0.082772528,0.021446883,0.357797016,0.357797016,3,A,FALSE,,,TRUE,FALSE,FALSE,
949,02.01.2017,West Brom,Hull City,H,1.94,3.3,4.5,0.515463918,0.303030303,0.222222222,0.495880273,0.291517494,0.213779496,-0.004247141,0.076825825,-0.127209113,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
949,02.01.2017,West Ham,Manchester United,A,6.06,4.33,1.56,0.165016502,0.230946882,0.641025641,0.15874715,0.222172686,0.616671622,-0.112624703,0.042535893,0.149579002,0.149579002,3,A,TRUE,,,FALSE,FALSE,FALSE,
948,01.01.2017,Arsenal,Crystal Palace,H,1.35,5.38,8.86,0.740740741,0.185873606,0.112866817,0.712598318,0.178811846,0.108578751,0.314960472,0.026174642,-0.088356941,0.314960472,1,H,TRUE,,,FALSE,FALSE,FALSE,
948,01.01.2017,Watford,Tottenham,A,6.04,4.12,1.58,0.165562914,0.242718447,0.632911392,0.159272803,0.233497022,0.608865652,-0.112823575,0.04745261,0.137804623,0.137804623,3,A,TRUE,,,FALSE,FALSE,FALSE,
947,31.12.2016,Burnley,Sunderland,H,2.32,3.31,3.26,0.431034483,0.302114804,0.306748466,0.414658504,0.290636776,0.295094396,-0.073570255,0.076327645,-0.12570896,0.076327645,2,D,FALSE,,,FALSE,TRUE,FALSE,
947,31.12.2016,Chelsea,Stoke,H,1.24,6.36,12.84,0.806451613,0.157232704,0.07788162,0.775812685,0.151259077,0.07492272,0.44485917,0.017809246,-0.066211414,0.44485917,1,H,TRUE,,,FALSE,FALSE,FALSE,
947,31.12.2016,Leicester,West Ham,H,2.11,3.43,3.65,0.473933649,0.29154519,0.273972603,0.455927834,0.280468726,0.263563762,-0.041774565,0.070692844,-0.129554103,0.070692844,2,D,FALSE,,,FALSE,TRUE,FALSE,
947,31.12.2016,Liverpool,Manchester City,H,2.45,3.42,2.96,0.408163265,0.292397661,0.337837838,0.392656216,0.28128881,0.325002611,-0.087627579,0.071139339,-0.118241479,0.071139339,2,D,FALSE,,,FALSE,TRUE,FALSE,
947,31.12.2016,Manchester United,Middlesbrough,H,1.25,5.94,13.71,0.8,0.168350168,0.07293946,0.769606184,0.161954163,0.070168325,0.431369894,0.020869006,-0.062703381,0.431369894,1,H,TRUE,,,FALSE,FALSE,FALSE,
947,31.12.2016,Southampton,West Brom,A,1.68,3.69,5.8,0.595238095,0.27100271,0.172413793,0.572623649,0.260706702,0.165863402,0.086456725,0.060356215,-0.115219517,0.086456725,1,H,FALSE,,,FALSE,FALSE,FALSE,
947,31.12.2016,Swansea,Bournemouth,A,2.62,3.33,2.79,0.381679389,0.3003003,0.358422939,0.367178523,0.28889121,0.344805638,-0.101390441,0.075345027,-0.111250439,0.075345027,2,D,FALSE,,,FALSE,TRUE,FALSE,
946,30.12.2016,Hull City,Everton,D,3.96,3.37,2.04,0.252525253,0.296735905,0.490196078,0.242931245,0.285462234,0.471572417,-0.129832705,0.073433224,-0.02787018,0.073433224,2,D,TRUE,,,TRUE,TRUE,TRUE,
945,28.12.2016,Southampton,Tottenham,A,2.98,3.17,2.59,0.33557047,0.315457413,0.386100386,0.322821386,0.30347247,0.371431556,-0.118911822,0.083747697,-0.099280652,0.083747697,2,D,FALSE,,,FALSE,TRUE,FALSE,
944,27.12.2016,Liverpool,Stoke,H,1.32,5.53,9.58,0.757575758,0.180831826,0.104384134,0.728793735,0.173961615,0.100418343,0.346657174,0.024587585,-0.08341997,0.346657174,1,H,TRUE,,,FALSE,FALSE,FALSE,
943,26.12.2016,Arsenal,West Brom,H,1.34,5.27,9.83,0.746268657,0.189753321,0.1017294,0.717916216,0.182544161,0.097864469,0.325248084,0.027429201,-0.081818012,0.325248084,1,H,TRUE,,,FALSE,FALSE,FALSE,
943,26.12.2016,Burnley,Middlesbrough,H,2.91,3.07,2.71,0.343642612,0.325732899,0.36900369,0.330586849,0.313357567,0.354984402,-0.116435155,0.089695536,-0.107022581,0.089695536,2,D,FALSE,,,FALSE,TRUE,FALSE,
943,26.12.2016,Chelsea,Bournemouth,H,1.37,4.94,9.14,0.729927007,0.20242915,0.10940919,0.702195423,0.194738407,0.105252487,0.2951758,0.031729987,-0.086378012,0.2951758,1,H,TRUE,,,FALSE,FALSE,FALSE,
943,26.12.2016,Hull City,Manchester City,A,9.05,5.01,1.37,0.110497238,0.199600798,0.729927007,0.106299197,0.192017511,0.702195423,-0.087005702,0.030743561,0.2951758,0.2951758,3,A,TRUE,,,FALSE,FALSE,FALSE,
943,26.12.2016,Leicester,Everton,A,2.61,3.27,2.85,0.383141762,0.305810398,0.350877193,0.368585337,0.294191966,0.337546572,-0.100700891,0.078348531,-0.114002406,0.078348531,2,D,FALSE,,,FALSE,TRUE,FALSE,
943,26.12.2016,Manchester United,Sunderland,H,1.2,7.03,15.07,0.833333333,0.142247511,0.066357001,0.801673108,0.136843205,0.063835948,0.502788514,0.014061299,-0.057885077,0.502788514,1,H,TRUE,,,FALSE,FALSE,FALSE,
943,26.12.2016,Swansea,West Ham,A,2.41,3.4,3.03,0.414937759,0.294117647,0.330033003,0.399173332,0.28294345,0.3174943,-0.083673583,0.072044465,-0.120465808,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
943,26.12.2016,Watford,Crystal Palace,D,2.46,3.22,3.11,0.406504065,0.310559006,0.321543408,0.391060053,0.298760165,0.309327244,-0.088569063,0.080983818,-0.122619135,0.080983818,2,D,TRUE,,,TRUE,TRUE,TRUE,
942,19.12.2016,Everton,Liverpool,A,3.87,3.37,2.07,0.258397933,0.296735905,0.483091787,0.248580809,0.285462234,0.464738034,-0.129932399,0.073433224,-0.034069533,0.073433224,2,D,FALSE,,,FALSE,TRUE,FALSE,
941,18.12.2016,Bournemouth,Southampton,A,2.91,3.2,2.61,0.343642612,0.3125,0.383141762,0.330586849,0.300627416,0.368585337,-0.116435155,0.082073483,-0.100700891,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
941,18.12.2016,Manchester City,Arsenal,H,2.24,3.46,3.31,0.446428571,0.289017341,0.302114804,0.429467737,0.278036916,0.290636776,-0.062975235,0.069377065,-0.126503458,0.069377065,2,D,FALSE,,,FALSE,TRUE,FALSE,
941,18.12.2016,Tottenham,Burnley,H,1.21,6.79,14.77,0.826446281,0.147275405,0.067704807,0.795047711,0.141680078,0.065132548,0.487682166,0.015270664,-0.058885234,0.487682166,1,H,TRUE,,,FALSE,FALSE,FALSE,
940,17.12.2016,Crystal Palace,Chelsea,A,6.66,4.29,1.53,0.15015015,0.233100233,0.653594771,0.144445605,0.224244226,0.628763222,-0.106773092,0.043415374,0.168317937,0.168317937,3,A,TRUE,,,FALSE,FALSE,FALSE,
940,17.12.2016,Middlesbrough,Swansea,H,2.11,3.29,3.85,0.473933649,0.303951368,0.25974026,0.455927834,0.292403565,0.249872138,-0.041774565,0.077328661,-0.129936552,0.077328661,2,D,FALSE,,,FALSE,TRUE,FALSE,
940,17.12.2016,Stoke,Leicester,D,2.72,3.21,2.79,0.367647059,0.31152648,0.358422939,0.353679312,0.299690882,0.344805638,-0.107588741,0.081526047,-0.111250439,0.081526047,2,D,TRUE,,,TRUE,TRUE,TRUE,
940,17.12.2016,Sunderland,Watford,H,2.6,3.27,2.88,0.384615385,0.305810398,0.347222222,0.370002973,0.294191966,0.334030462,-0.099997713,0.078348531,-0.115256624,0.078348531,2,D,FALSE,,,FALSE,TRUE,FALSE,
940,17.12.2016,West Brom,Manchester United,A,5.78,3.76,1.67,0.173010381,0.265957447,0.598802395,0.166437324,0.25585312,0.576052533,-0.115419611,0.057941715,0.091080878,0.091080878,3,A,TRUE,,,FALSE,FALSE,FALSE,
940,17.12.2016,West Ham,Hull City,H,1.7,3.8,5.3,0.588235294,0.263157895,0.188679245,0.5658869,0.253159929,0.181510892,0.077514,0.056623068,-0.120184569,0.077514,1,H,TRUE,,,FALSE,FALSE,FALSE,
939,14.12.2016,Crystal Palace,Manchester United,A,5.35,3.82,1.69,0.186915888,0.261780105,0.591715976,0.179814529,0.251834484,0.569235343,-0.119695503,0.055979637,0.081935317,0.081935317,3,A,TRUE,,,FALSE,FALSE,FALSE,
